Id	BgName	Description	Length	DateTime
14682	НЕНАСИТЕН		9	2024-12-24 00:36:00.0000000
14683	НЕНАСИТНОСТ		11	2024-12-24 00:36:00.0000000
14684	НЕНАТРАПЧИВ		11	2024-12-24 00:36:00.0000000
14685	НЕНАУЧЕН		8	2024-12-24 00:36:00.0000000
14686	НЕНАЧЕНАТ		9	2024-12-24 00:36:00.0000000
14687	НЕНАЧЕТЕН		9	2024-12-24 00:36:00.0000000
14688	НЕНАЧЕТЕНОСТ		12	2024-12-24 00:36:00.0000000
14689	НЕНОРМАЛЕН		10	2024-12-24 00:36:00.0000000
14690	НЕНОРМАЛНОСТ		12	2024-12-24 00:36:00.0000000
14691	НЕНУЖЕН		7	2024-12-24 00:36:00.0000000
14692	НЕНУЖНО		7	2024-12-24 00:36:00.0000000
14693	НЕО		3	2024-12-24 00:36:00.0000000
14694	НЕОАВЕН		7	2024-12-24 00:36:00.0000000
14695	НЕОБАГРЕН		9	2024-12-24 00:36:00.0000000
14696	НЕОБВЪРЗАН		10	2024-12-24 00:36:00.0000000
14697	НЕОБЕАВА		8	2024-12-24 00:36:00.0000000
14698	НЕОБЕЗПЕЧЕН		11	2024-12-24 00:36:00.0000000
14699	НЕОБЕЗПОКОИТЕЛЕН		16	2024-12-24 00:36:00.0000000
14700	НЕОБЕЗПОКОЯВАН		14	2024-12-24 00:36:00.0000000
14701	НЕОБЕКТИВЕН		11	2024-12-24 00:36:00.0000000
14702	НЕОБЕЛВАМЗЪБ		12	2024-12-24 00:36:00.0000000
14703	НЕОБИГРАН		9	2024-12-24 00:36:00.0000000
14704	НЕОБИКНОВЕН		11	2024-12-24 00:36:00.0000000
14705	НЕОБИКНОВЕНО		12	2024-12-24 00:36:00.0000000
14706	НЕОБИТАВАН		10	2024-12-24 00:36:00.0000000
14707	НЕОБИТАЕМ		9	2024-12-24 00:36:00.0000000
14708	НЕОБИТЕЛЕН		10	2024-12-24 00:36:00.0000000
14709	НЕОБИТЕЛНОСТ		12	2024-12-24 00:36:00.0000000
14710	НЕОБИЧАЕН		9	2024-12-24 00:36:00.0000000
14711	НЕОБИЧАЙНО		10	2024-12-24 00:36:00.0000000
14712	НЕОБИЧАЙНОСТ		12	2024-12-24 00:36:00.0000000
14713	НЕОБИЧАН		8	2024-12-24 00:36:00.0000000
14714	НЕОБЛАГОРОДЕН		13	2024-12-24 00:36:00.0000000
14715	НЕОБЛЕЧЕН		9	2024-12-24 00:36:00.0000000
14716	НЕОБМИСЛЕН		10	2024-12-24 00:36:00.0000000
14717	НЕОБМИСЛЕНА		11	2024-12-24 00:36:00.0000000
14718	НЕОБМИСЛЕНО		11	2024-12-24 00:36:00.0000000
14719	НЕОБМИСЛЕНОСТ		13	2024-12-24 00:36:00.0000000
14720	НЕОБОЗРИМ		9	2024-12-24 00:36:00.0000000
14721	НЕОБОРИМ		8	2024-12-24 00:36:00.0000000
14722	НЕОБОРИМОСТ		11	2024-12-24 00:36:00.0000000
14723	НЕОБОСНОВАН		11	2024-12-24 00:36:00.0000000
14724	НЕОБОСНОВАНОСТ		14	2024-12-24 00:36:00.0000000
14725	НЕОБРАБОТВАЕМ		13	2024-12-24 00:36:00.0000000
14726	НЕОБРАБОТВАН		12	2024-12-24 00:36:00.0000000
14727	НЕОБРАБОТЕН		11	2024-12-24 00:36:00.0000000
14728	НЕОБРАЗОВАН		11	2024-12-24 00:36:00.0000000
14729	НЕОБРАЗОВАНОСТ		14	2024-12-24 00:36:00.0000000
14730	НЕОБРАН		7	2024-12-24 00:36:00.0000000
14731	НЕОБРАСЪЛ		9	2024-12-24 00:36:00.0000000
14732	НЕОБРЪАМВНИМАНИЕ		16	2024-12-24 00:36:00.0000000
14733	НЕОБРЪГНАЛ		10	2024-12-24 00:36:00.0000000
14734	НЕОБСЪДЕН		9	2024-12-24 00:36:00.0000000
14735	НЕОБУЗДАН		9	2024-12-24 00:36:00.0000000
14736	НЕОБУЗДАНО		10	2024-12-24 00:36:00.0000000
14737	НЕОБУЗДАНОСТ		12	2024-12-24 00:36:00.0000000
14738	НЕОБУСЛОВЕН		11	2024-12-24 00:36:00.0000000
14739	НЕОБУТ		6	2024-12-24 00:36:00.0000000
14740	НЕОБУЧЕН		8	2024-12-24 00:36:00.0000000
14741	НЕОБХВАТЕН		10	2024-12-24 00:36:00.0000000
14742	НЕОБХВАТНОСТ		12	2024-12-24 00:36:00.0000000
14743	НЕОБХОДИМ		9	2024-12-24 00:36:00.0000000
14744	НЕОБХОДИМИЯ		11	2024-12-24 00:36:00.0000000
14745	НЕОБХОДИМО		10	2024-12-24 00:36:00.0000000
14746	НЕОБХОДИМОСТ		12	2024-12-24 00:36:00.0000000
14747	НЕОБХОДИМОУСЛОВИЕ		17	2024-12-24 00:36:00.0000000
14748	НЕОБЯСНЕН		9	2024-12-24 00:36:00.0000000
14749	НЕОБЯСНИМ		9	2024-12-24 00:36:00.0000000
14750	НЕОБЯТЕН		8	2024-12-24 00:36:00.0000000
14751	НЕОБЯТНОСТ		10	2024-12-24 00:36:00.0000000
14752	НЕОГЛАДЕН		9	2024-12-24 00:36:00.0000000
14753	НЕОГРАНИЧЕН		11	2024-12-24 00:36:00.0000000
14754	НЕОГРАНИЧЕНА		12	2024-12-24 00:36:00.0000000
14755	НЕОГРАНИЧЕНО		12	2024-12-24 00:36:00.0000000
14756	НЕОГРАНИЧЕНОСТ		14	2024-12-24 00:36:00.0000000
14757	НЕОГЪВАЕМО		10	2024-12-24 00:36:00.0000000
14758	НЕОДОБРЕН		9	2024-12-24 00:36:00.0000000
14759	НЕОДОБРЕНИЕ		11	2024-12-24 00:36:00.0000000
14760	НЕОДОБРИТЕЛЕН		13	2024-12-24 00:36:00.0000000
14761	НЕОДОБРИТЕЛНО		13	2024-12-24 00:36:00.0000000
14762	НЕОДОБРЯВАМ		11	2024-12-24 00:36:00.0000000
14763	НЕОДУЕВЕН		9	2024-12-24 00:36:00.0000000
14764	НЕОДУХОТВОРЕН		13	2024-12-24 00:36:00.0000000
14765	НЕОДЯЛАН		8	2024-12-24 00:36:00.0000000
14766	НЕОЖИВЕН		8	2024-12-24 00:36:00.0000000
14767	НЕОКАЧЕСТВИМ		12	2024-12-24 00:36:00.0000000
14768	НЕОКОНЧАТЕЛЕН		13	2024-12-24 00:36:00.0000000
14769	НЕОКОНЧАТЕЛНОСТ		15	2024-12-24 00:36:00.0000000
14770	НЕОМАЛКО		8	2024-12-24 00:36:00.0000000
14771	НЕОНЕДЕЙСТВИТЕЛНО		17	2024-12-24 00:36:00.0000000
14772	НЕОНЕИЗВЕСТНО		13	2024-12-24 00:36:00.0000000
14773	НЕОНЕПОНОСИМО		13	2024-12-24 00:36:00.0000000
14774	НЕОПЕРЕН		8	2024-12-24 00:36:00.0000000
14775	НЕОПЕТНЕН		9	2024-12-24 00:36:00.0000000
14776	НЕОПЕЧЕН		8	2024-12-24 00:36:00.0000000
14777	НЕОПИСУЕМ		9	2024-12-24 00:36:00.0000000
14778	НЕОПИТЕН		8	2024-12-24 00:36:00.0000000
14779	НЕОПИТНОСТ		10	2024-12-24 00:36:00.0000000
14780	НЕОПИТОМЕН		10	2024-12-24 00:36:00.0000000
14781	НЕОПОВЕЧЕ		9	2024-12-24 00:36:00.0000000
14782	НЕОПОЗОРЕН		10	2024-12-24 00:36:00.0000000
14783	НЕОПОЛЗОТВОРЕН		14	2024-12-24 00:36:00.0000000
14784	НЕОПОРОЧЕН		10	2024-12-24 00:36:00.0000000
14785	НЕОПРАВДАВАМНАДЕЖДИТЕ		21	2024-12-24 00:36:00.0000000
14786	НЕОПРАВДАЕМ		11	2024-12-24 00:36:00.0000000
14787	НЕОПРАВДАН		10	2024-12-24 00:36:00.0000000
14788	НЕОПРАВДАНО		11	2024-12-24 00:36:00.0000000
14789	НЕОПРАВДАТЕЛЕН		14	2024-12-24 00:36:00.0000000
14790	НЕОПРЕД		7	2024-12-24 00:36:00.0000000
14791	НЕОПРЕДЕЛЕН		11	2024-12-24 00:36:00.0000000
14792	НЕОПРЕДЕЛЕНО		12	2024-12-24 00:36:00.0000000
14793	НЕОПРЕДЕЛЕНОСТ		14	2024-12-24 00:36:00.0000000
14794	НЕОПРЕДЕЛИМ		11	2024-12-24 00:36:00.0000000
14795	НЕОПРЕДЕЛИМОСТ		14	2024-12-24 00:36:00.0000000
14796	НЕОПРОВЕРГАЕМ		13	2024-12-24 00:36:00.0000000
14797	НЕОПРОВЕРЖИМ		12	2024-12-24 00:36:00.0000000
14798	НЕОПРОВЕРЖИМОСТ		15	2024-12-24 00:36:00.0000000
14799	НЕОПЪНАТ		8	2024-12-24 00:36:00.0000000
14800	НЕОРГАНИЗИРАН		13	2024-12-24 00:36:00.0000000
14801	НЕОРГАНИЗИРАНОСТ		16	2024-12-24 00:36:00.0000000
14802	НЕОРИГИНАЛЕН		12	2024-12-24 00:36:00.0000000
14803	НЕОРИЕНТИРАН		12	2024-12-24 00:36:00.0000000
14804	НЕОРИЕНТИРАНОСТ		15	2024-12-24 00:36:00.0000000
14805	НЕОСВЕДОМЕН		11	2024-12-24 00:36:00.0000000
14806	НЕОСВЕДОМЕНОСТ		14	2024-12-24 00:36:00.0000000
14807	НЕОСВЕЖЕН		9	2024-12-24 00:36:00.0000000
14808	НЕОСВЕТЛЕН		10	2024-12-24 00:36:00.0000000
14809	НЕОСЕЗАЕМ		9	2024-12-24 00:36:00.0000000
14810	НЕОСИГУРЕН		10	2024-12-24 00:36:00.0000000
14811	НЕОСКВЕРНЕН		11	2024-12-24 00:36:00.0000000
14812	НЕОСНОВАТЕЛЕН		13	2024-12-24 00:36:00.0000000
14813	НЕОСНОВАТЕЛНО		13	2024-12-24 00:36:00.0000000
14814	НЕОСНОВАТЕЛНОСТ		15	2024-12-24 00:36:00.0000000
14815	НЕОСНОВНО		9	2024-12-24 00:36:00.0000000
14816	НЕОСОБЕН		8	2024-12-24 00:36:00.0000000
14817	НЕОСОБЕНО		9	2024-12-24 00:36:00.0000000
14818	НЕОСОБЕНОДОБЪР		14	2024-12-24 00:36:00.0000000
14819	НЕОСПОРИМ		9	2024-12-24 00:36:00.0000000
14820	НЕОСПОРИМО		10	2024-12-24 00:36:00.0000000
14821	НЕОСПОРИМОСТ		12	2024-12-24 00:36:00.0000000
14822	НЕОСТАВЯМНАМИРА		15	2024-12-24 00:36:00.0000000
14823	НЕОСТАРЯЛ		9	2024-12-24 00:36:00.0000000
14824	НЕОСТОРОЖЕН		11	2024-12-24 00:36:00.0000000
14825	НЕОСТОРОЖНОСТ		13	2024-12-24 00:36:00.0000000
14826	НЕОСХОДНО		9	2024-12-24 00:36:00.0000000
14827	НЕОСЪЕСТВЕН		11	2024-12-24 00:36:00.0000000
14828	НЕОСЪЕСТВИМ		11	2024-12-24 00:36:00.0000000
14829	НЕОСЪЕСТВИМОСТ		14	2024-12-24 00:36:00.0000000
14830	НЕОСЪЗНАТ		9	2024-12-24 00:36:00.0000000
14831	НЕОТБЕЛЯЗАН		11	2024-12-24 00:36:00.0000000
14832	НЕОТВРАТИМ		10	2024-12-24 00:36:00.0000000
14833	НЕОТГАДАЕМ		10	2024-12-24 00:36:00.0000000
14834	НЕОТГОВАРЯ		10	2024-12-24 00:36:00.0000000
14835	НЕОТГОВОРЕН		11	2024-12-24 00:36:00.0000000
14836	НЕОТДАВНА		9	2024-12-24 00:36:00.0000000
14837	НЕОТДАВНАЕН		11	2024-12-24 00:36:00.0000000
14838	НЕОТЗИВЧИВ		10	2024-12-24 00:36:00.0000000
14839	НЕОТЗИВЧИВОСТ		13	2024-12-24 00:36:00.0000000
14840	НЕОТКЛОНЕН		10	2024-12-24 00:36:00.0000000
14841	НЕОТКЛОНИМ		10	2024-12-24 00:36:00.0000000
14842	НЕОТКЛОННО		10	2024-12-24 00:36:00.0000000
14843	НЕОТКЛОНЯЕМОСТ		14	2024-12-24 00:36:00.0000000
14844	НЕОТКРОВЕН		10	2024-12-24 00:36:00.0000000
14845	НЕОТКРОВЕНОСТ		13	2024-12-24 00:36:00.0000000
14846	НЕОТКЪСНАТ		10	2024-12-24 00:36:00.0000000
14847	НЕОТЛАГАЕМ		10	2024-12-24 00:36:00.0000000
14848	НЕОТЛАГАТЕЛЕН		13	2024-12-24 00:36:00.0000000
14849	НЕОТЛЕЖАЛ		9	2024-12-24 00:36:00.0000000
14850	НЕОТЛОЖЕН		9	2024-12-24 00:36:00.0000000
14851	НЕОТЛОЖНО		9	2024-12-24 00:36:00.0000000
14852	НЕОТЛОЖНОСТ		11	2024-12-24 00:36:00.0000000
14853	НЕОТЛЪЧЕН		9	2024-12-24 00:36:00.0000000
14854	НЕОТЛЪЧНО		9	2024-12-24 00:36:00.0000000
14855	НЕОТМЕНЕН		9	2024-12-24 00:36:00.0000000
14856	НЕОТМЕНИМ		9	2024-12-24 00:36:00.0000000
14857	НЕОТМЕННО		9	2024-12-24 00:36:00.0000000
14858	НЕОТМЕНЯЕМ		10	2024-12-24 00:36:00.0000000
14859	НЕОТРАЗИМ		9	2024-12-24 00:36:00.0000000
14860	НЕОТРАКАН		9	2024-12-24 00:36:00.0000000
14861	НЕОТСЛАБВА		10	2024-12-24 00:36:00.0000000
14862	НЕОТСТЪПВАМ		11	2024-12-24 00:36:00.0000000
14863	НЕОТСТЪПНО		10	2024-12-24 00:36:00.0000000
14864	НЕОТСТЪПЧИВ		11	2024-12-24 00:36:00.0000000
14865	НЕОТСТЪПЧИВОСТ		14	2024-12-24 00:36:00.0000000
14866	НЕОТТОЗИСВЯТ		12	2024-12-24 00:36:00.0000000
14867	НЕОФИЦИАЛЕН		11	2024-12-24 00:36:00.0000000
14868	НЕОФИЦИАЛНО		11	2024-12-24 00:36:00.0000000
14869	НЕОФОРМЕН		9	2024-12-24 00:36:00.0000000
14870	НЕОХОТА		7	2024-12-24 00:36:00.0000000
14871	НЕОХОТЕН		8	2024-12-24 00:36:00.0000000
14872	НЕОХОТНО		8	2024-12-24 00:36:00.0000000
14873	НЕОХРАНЕН		9	2024-12-24 00:36:00.0000000
14874	НЕОЦАПАН		8	2024-12-24 00:36:00.0000000
14875	НЕОЦВЕТЕН		9	2024-12-24 00:36:00.0000000
14876	НЕОЦЕНЕН		8	2024-12-24 00:36:00.0000000
14877	НЕОЦЕНИМ		8	2024-12-24 00:36:00.0000000
14878	НЕОЧАКВАН		9	2024-12-24 00:36:00.0000000
14879	НЕОЧАКВАНА		10	2024-12-24 00:36:00.0000000
14880	НЕОЧАКВАНАТРУДНОСТ		18	2024-12-24 00:36:00.0000000
14881	НЕОЧАКВАНО		10	2024-12-24 00:36:00.0000000
14882	НЕОЧЕРНЕН		9	2024-12-24 00:36:00.0000000
14883	НЕОЧЕРТАН		9	2024-12-24 00:36:00.0000000
14884	НЕПАДАМДОЛУ		11	2024-12-24 00:36:00.0000000
14885	НЕПЕДАНТИЧЕН		12	2024-12-24 00:36:00.0000000
14886	НЕПИПНАТ		8	2024-12-24 00:36:00.0000000
14887	НЕПЛАНИРАН		10	2024-12-24 00:36:00.0000000
14888	НЕПЛАНОМЕРЕН		12	2024-12-24 00:36:00.0000000
14889	НЕПЛАТЕЖОСПОСОБЕН		17	2024-12-24 00:36:00.0000000
14890	НЕПЛАТЕЖОСПОСОБНОСТ		19	2024-12-24 00:36:00.0000000
14891	НЕПЛОДОНОСЕН		12	2024-12-24 00:36:00.0000000
14892	НЕПЛОДОРОДЕН		12	2024-12-24 00:36:00.0000000
14893	НЕПЛОДОРОДИЕ		12	2024-12-24 00:36:00.0000000
14894	НЕПЛОДОТВОРЕН		13	2024-12-24 00:36:00.0000000
14895	НЕПОБЕДЕН		9	2024-12-24 00:36:00.0000000
14896	НЕПОБЕДИМ		9	2024-12-24 00:36:00.0000000
14897	НЕПОБУТНАТ		10	2024-12-24 00:36:00.0000000
14898	НЕПОВРАТИМ		10	2024-12-24 00:36:00.0000000
14899	НЕПОВРАТИМО		11	2024-12-24 00:36:00.0000000
14900	НЕПОВРЕДЕН		10	2024-12-24 00:36:00.0000000
14901	НЕПОВРЕДИМ		10	2024-12-24 00:36:00.0000000
14902	НЕПОВТОРИМ		10	2024-12-24 00:36:00.0000000
14903	НЕПОВЪРХНОСТЕН		14	2024-12-24 00:36:00.0000000
14904	НЕПОГРЕЕН		9	2024-12-24 00:36:00.0000000
14905	НЕПОГРЕИМ		9	2024-12-24 00:36:00.0000000
14906	НЕПОГРЕИМОСТ		12	2024-12-24 00:36:00.0000000
14907	НЕПОДАТЛИВ		10	2024-12-24 00:36:00.0000000
14908	НЕПОДАТЛИВНАОБУЧЕНИЕ		20	2024-12-24 00:36:00.0000000
14909	НЕПОДАТЛИВОСТ		13	2024-12-24 00:36:00.0000000
14910	НЕПОДВИЖЕН		10	2024-12-24 00:36:00.0000000
14911	НЕПОДВИЖНО		10	2024-12-24 00:36:00.0000000
14912	НЕПОДВИЖНОСТ		12	2024-12-24 00:36:00.0000000
14913	НЕПОДГОТВЕН		11	2024-12-24 00:36:00.0000000
14914	НЕПОДГОТВЕНО		12	2024-12-24 00:36:00.0000000
14915	НЕПОДГОТВЕНОСТ		14	2024-12-24 00:36:00.0000000
14916	НЕПОДДАВА		9	2024-12-24 00:36:00.0000000
14917	НЕПОДДАВАСЕ		11	2024-12-24 00:36:00.0000000
14918	НЕПОДДЪРЖАН		11	2024-12-24 00:36:00.0000000
14919	НЕПОДКРЕПЕН		11	2024-12-24 00:36:00.0000000
14920	НЕПОДКУПЕН		10	2024-12-24 00:36:00.0000000
14921	НЕПОДКУПНОСТ		12	2024-12-24 00:36:00.0000000
14922	НЕПОДЛЕЖА		9	2024-12-24 00:36:00.0000000
14923	НЕПОДОБАВА		10	2024-12-24 00:36:00.0000000
14924	НЕПОДОЗИРАН		11	2024-12-24 00:36:00.0000000
14925	НЕПОДПРАВЕН		11	2024-12-24 00:36:00.0000000
14926	НЕПОДПРАВЕНОСТ		14	2024-12-24 00:36:00.0000000
14927	НЕПОДРАБОТЕН		12	2024-12-24 00:36:00.0000000
14928	НЕПОДРАЖАЕМ		11	2024-12-24 00:36:00.0000000
14929	НЕПОДРЕДЕН		10	2024-12-24 00:36:00.0000000
14930	НЕПОДХОДЕН		10	2024-12-24 00:36:00.0000000
14931	НЕПОДХОДЯ		9	2024-12-24 00:36:00.0000000
14932	НЕПОДХОДЯО		10	2024-12-24 00:36:00.0000000
14933	НЕПОДХОЖДА		10	2024-12-24 00:36:00.0000000
14934	НЕПОДЧИНЕН		10	2024-12-24 00:36:00.0000000
14935	НЕПОДЧИНЕНИЕ		12	2024-12-24 00:36:00.0000000
14936	НЕПОЗВОЛЕН		10	2024-12-24 00:36:00.0000000
14937	НЕПОЗВОЛЯВАМ		12	2024-12-24 00:36:00.0000000
14938	НЕПОЗНАВАЕМ		11	2024-12-24 00:36:00.0000000
14939	НЕПОЗНАВАНЕ		11	2024-12-24 00:36:00.0000000
14940	НЕПОЗНАТ		8	2024-12-24 00:36:00.0000000
14941	НЕПОЗНАТОСТ		11	2024-12-24 00:36:00.0000000
14942	НЕПОИСКАН		9	2024-12-24 00:36:00.0000000
14943	НЕПОКАЗЕН		9	2024-12-24 00:36:00.0000000
14944	НЕПОКАНЕН		9	2024-12-24 00:36:00.0000000
14945	НЕПОКВАРЕН		10	2024-12-24 00:36:00.0000000
14946	НЕПОКВАРЕНОСТ		13	2024-12-24 00:36:00.0000000
14947	НЕПОКВАРИМ		10	2024-12-24 00:36:00.0000000
14948	НЕПОКЛАТИМ		10	2024-12-24 00:36:00.0000000
14949	НЕПОКЛАТИМОСТ		13	2024-12-24 00:36:00.0000000
14950	НЕПОКОЛЕБИМ		11	2024-12-24 00:36:00.0000000
14951	НЕПОКОЛЕБИМОСТ		14	2024-12-24 00:36:00.0000000
14952	НЕПОКОРЕН		9	2024-12-24 00:36:00.0000000
14953	НЕПОКОРИМ		9	2024-12-24 00:36:00.0000000
14954	НЕПОКОРНИК		10	2024-12-24 00:36:00.0000000
14955	НЕПОКОРСТВАМ		12	2024-12-24 00:36:00.0000000
14956	НЕПОКОРСТВО		11	2024-12-24 00:36:00.0000000
14957	НЕПОКРИТ		8	2024-12-24 00:36:00.0000000
14958	НЕПОКЪТНАТ		10	2024-12-24 00:36:00.0000000
14959	НЕПОКЪТНАТОСТ		13	2024-12-24 00:36:00.0000000
14960	НЕПОМРАЧЕН		10	2024-12-24 00:36:00.0000000
14961	НЕПОМРЪДНАТ		11	2024-12-24 00:36:00.0000000
14962	НЕПОНОРМАТА		11	2024-12-24 00:36:00.0000000
14963	НЕПОНОСИМ		9	2024-12-24 00:36:00.0000000
14964	НЕПОНОСИМО		10	2024-12-24 00:36:00.0000000
14965	НЕПОНОСИМОСТ		12	2024-12-24 00:36:00.0000000
14966	НЕПОНЯТЕН		9	2024-12-24 00:36:00.0000000
14967	НЕПОНЯТНО		9	2024-12-24 00:36:00.0000000
14968	НЕПОНЯТНОСТ		11	2024-12-24 00:36:00.0000000
14969	НЕПОПАДА		8	2024-12-24 00:36:00.0000000
14970	НЕПОПРАВИМ		10	2024-12-24 00:36:00.0000000
14971	НЕПОПУЛЯРЕН		11	2024-12-24 00:36:00.0000000
14972	НЕПОПЪЛНЕН		10	2024-12-24 00:36:00.0000000
14973	НЕПОРАСЪЛ		9	2024-12-24 00:36:00.0000000
14974	НЕПОРОЧЕН		9	2024-12-24 00:36:00.0000000
14975	НЕПОРОЧНОСТ		11	2024-12-24 00:36:00.0000000
14976	НЕПОРЯДЪК		9	2024-12-24 00:36:00.0000000
14977	НЕПОРЯДЪЧЕН		11	2024-12-24 00:36:00.0000000
14978	НЕПОСВЕТЕН		10	2024-12-24 00:36:00.0000000
14979	НЕПОСЕАВАН		10	2024-12-24 00:36:00.0000000
14980	НЕПОСЕАЕМ		9	2024-12-24 00:36:00.0000000
14981	НЕПОСИЛЕН		9	2024-12-24 00:36:00.0000000
14982	НЕПОСЛЕДОВАТЕЛЕН		16	2024-12-24 00:36:00.0000000
14983	НЕПОСЛЕДОВАТЕЛНОСТ		18	2024-12-24 00:36:00.0000000
14984	НЕПОСЛУАНИЕ		11	2024-12-24 00:36:00.0000000
14985	НЕПОСЛУЕН		9	2024-12-24 00:36:00.0000000
14986	НЕПОСЛУНИК		10	2024-12-24 00:36:00.0000000
14987	НЕПОСЛУНОСТ		11	2024-12-24 00:36:00.0000000
14988	НЕПОСРЕДЕН		10	2024-12-24 00:36:00.0000000
14989	НЕПОСРЕДНО		10	2024-12-24 00:36:00.0000000
14990	НЕПОСРЕДСТВЕН		13	2024-12-24 00:36:00.0000000
14991	НЕПОСРЕДСТВЕНА		14	2024-12-24 00:36:00.0000000
14992	НЕПОСРЕДСТВЕНО		14	2024-12-24 00:36:00.0000000
14993	НЕПОСРЕДСТВЕНОСТ		16	2024-12-24 00:36:00.0000000
14994	НЕПОСТИГНАТ		11	2024-12-24 00:36:00.0000000
14995	НЕПОСТИЖИМ		10	2024-12-24 00:36:00.0000000
14996	НЕПОСТИЖИМОСТ		13	2024-12-24 00:36:00.0000000
14997	НЕПОСТИЖИМОТО		13	2024-12-24 00:36:00.0000000
14998	НЕПОСТЛАН		9	2024-12-24 00:36:00.0000000
14999	НЕПОСТОЯНЕН		11	2024-12-24 00:36:00.0000000
15000	НЕПОСТОЯННОСТ		13	2024-12-24 00:36:00.0000000
15001	НЕПОСТОЯНСТВО		13	2024-12-24 00:36:00.0000000
15002	НЕПОТРЕБЕН		10	2024-12-24 00:36:00.0000000
15003	НЕПОТРЕБНО		10	2024-12-24 00:36:00.0000000
15004	НЕПОТЪВАМ		9	2024-12-24 00:36:00.0000000
15005	НЕПОХВАТЕН		10	2024-12-24 00:36:00.0000000
15006	НЕПОХВАТНОСТ		12	2024-12-24 00:36:00.0000000
15007	НЕПОЧИТАНЕ		10	2024-12-24 00:36:00.0000000
15008	НЕПОЧИТАНИЕ		11	2024-12-24 00:36:00.0000000
15009	НЕПОЧНАТ		8	2024-12-24 00:36:00.0000000
15010	НЕПОЧТЕН		8	2024-12-24 00:36:00.0000000
15011	НЕПОЧТЕНО		9	2024-12-24 00:36:00.0000000
15012	НЕПОЧТЕНОСТ		11	2024-12-24 00:36:00.0000000
15013	НЕПОЧТИТЕЛЕН		12	2024-12-24 00:36:00.0000000
15014	НЕПОЧТИТЕЛНОСТ		14	2024-12-24 00:36:00.0000000
15015	НЕПОЧУВСТВУВАН		14	2024-12-24 00:36:00.0000000
15016	НЕПРАВ		6	2024-12-24 00:36:00.0000000
15017	НЕПРАВДА		8	2024-12-24 00:36:00.0000000
15018	НЕПРАВДОПОДОБЕН		15	2024-12-24 00:36:00.0000000
15019	НЕПРАВДОПОДОБНО		15	2024-12-24 00:36:00.0000000
15020	НЕПРАВДОПОДОБНОСТ		17	2024-12-24 00:36:00.0000000
15021	НЕПРАВЕДЕН		10	2024-12-24 00:36:00.0000000
15022	НЕПРАВИЛЕН		10	2024-12-24 00:36:00.0000000
15023	НЕПРАВИЛНО		10	2024-12-24 00:36:00.0000000
15024	НЕПРАВИЛНОСТ		12	2024-12-24 00:36:00.0000000
15025	НЕПРАВОМЕРЕН		12	2024-12-24 00:36:00.0000000
15026	НЕПРАВОМЕРНА		12	2024-12-24 00:36:00.0000000
15027	НЕПРАВОМЕРНОСТ		14	2024-12-24 00:36:00.0000000
15028	НЕПРАВОСПОСОБЕН		15	2024-12-24 00:36:00.0000000
15029	НЕПРАВОСПОСОБНОСТ		17	2024-12-24 00:36:00.0000000
15030	НЕПРАКТИЧЕН		11	2024-12-24 00:36:00.0000000
15031	НЕПРАН		6	2024-12-24 00:36:00.0000000
15032	НЕПРЕВЗЕМАЕМ		12	2024-12-24 00:36:00.0000000
15033	НЕПРЕВЗЕТ		9	2024-12-24 00:36:00.0000000
15034	НЕПРЕВЗЕТОСТ		12	2024-12-24 00:36:00.0000000
15035	НЕПРЕВИВАЕМ		11	2024-12-24 00:36:00.0000000
15036	НЕПРЕГЛЕДЕН		11	2024-12-24 00:36:00.0000000
15037	НЕПРЕГЛЕДНОСТ		13	2024-12-24 00:36:00.0000000
15038	НЕПРЕДВЗЕТ		10	2024-12-24 00:36:00.0000000
15039	НЕПРЕДВИДЕН		11	2024-12-24 00:36:00.0000000
15040	НЕПРЕДВИДЕНО		12	2024-12-24 00:36:00.0000000
15041	НЕПРЕДВИДЛИВ		12	2024-12-24 00:36:00.0000000
15042	НЕПРЕДВИДЛИВОСТ		15	2024-12-24 00:36:00.0000000
15043	НЕПРЕДИЗВИКАН		13	2024-12-24 00:36:00.0000000
15044	НЕПРЕДНАМЕРЕН		13	2024-12-24 00:36:00.0000000
15045	НЕПРЕДОТВРАТИМ		14	2024-12-24 00:36:00.0000000
15046	НЕПРЕДОТВРАТИМОСТ		17	2024-12-24 00:36:00.0000000
15047	НЕПРЕДПАЗЛИВ		12	2024-12-24 00:36:00.0000000
15048	НЕПРЕДПАЗЛИВО		13	2024-12-24 00:36:00.0000000
15049	НЕПРЕДПАЗЛИВОСТ		15	2024-12-24 00:36:00.0000000
15050	НЕПРЕДПОЛАГАЕМ		14	2024-12-24 00:36:00.0000000
15051	НЕПРЕДПРИЕМЧИВ		14	2024-12-24 00:36:00.0000000
15052	НЕПРЕДУБЕДЕН		12	2024-12-24 00:36:00.0000000
15053	НЕПРЕДУБЕДЕНОСТ		15	2024-12-24 00:36:00.0000000
15054	НЕПРЕДУМИЛЕН		12	2024-12-24 00:36:00.0000000
15055	НЕПРЕЖИВЯН		10	2024-12-24 00:36:00.0000000
